year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2008,TENNESSEE,TN,CROCKETT,47033,PRESIDENT,BARACK OBAMA,DEMOCRAT,1967,4070,6037
2008,TENNESSEE,TN,CUMBERLAND,47035,PRESIDENT,BARACK OBAMA,DEMOCRAT,7889,17823,25712
2008,TENNESSEE,TN,CUMBERLAND,47035,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17436,8276,25712
2008,TENNESSEE,TN,DAVIDSON,47037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,102915,161571,264486
2008,TENNESSEE,TN,DECATUR,47039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3101,1662,4763
2008,TENNESSEE,TN,DEKALB,47041,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4085,2980,7065
2008,TENNESSEE,TN,DICKSON,47043,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11677,7842,19519
2008,TENNESSEE,TN,DYER,47045,PRESIDENT,BARACK OBAMA,DEMOCRAT,4411,10039,14450
2008,TENNESSEE,TN,FAYETTE,47047,PRESIDENT,BARACK OBAMA,DEMOCRAT,6892,12362,19254
2008,TENNESSEE,TN,FENTRESS,47049,PRESIDENT,BARACK OBAMA,DEMOCRAT,1831,4908,6739
2008,TENNESSEE,TN,FRANKLIN,47051,PRESIDENT,BARACK OBAMA,DEMOCRAT,6613,10819,17432
2008,TENNESSEE,TN,GIBSON,47053,PRESIDENT,BARACK OBAMA,DEMOCRAT,7406,13847,21253
2008,TENNESSEE,TN,GIBSON,47053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13516,7737,21253
2008,TENNESSEE,TN,GILES,47055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6902,4787,11689
2008,TENNESSEE,TN,GRAINGER,47057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5297,2206,7503
2008,TENNESSEE,TN,GREENE,47059,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17151,7519,24670
2008,TENNESSEE,TN,GRUNDY,47061,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2563,2069,4632
2008,TENNESSEE,TN,HAMBLEN,47063,PRESIDENT,BARACK OBAMA,DEMOCRAT,6807,15862,22669
2008,TENNESSEE,TN,HAMILTON,47065,PRESIDENT,BARACK OBAMA,DEMOCRAT,64246,83274,147520
2008,TENNESSEE,TN,HANCOCK,47067,PRESIDENT,BARACK OBAMA,DEMOCRAT,604,1637,2241
2008,TENNESSEE,TN,HARDEMAN,47069,PRESIDENT,BARACK OBAMA,DEMOCRAT,5919,5318,11237
2008,TENNESSEE,TN,HARDIN,47071,PRESIDENT,BARACK OBAMA,DEMOCRAT,2794,7241,10035
2008,TENNESSEE,TN,HARDIN,47071,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7077,2958,10035
2008,TENNESSEE,TN,HAWKINS,47073,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14756,6284,21040
2008,TENNESSEE,TN,HAYWOOD,47075,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3165,4956,8121
2008,TENNESSEE,TN,HENDERSON,47077,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7669,3165,10834
2008,TENNESSEE,TN,HENRY,47079,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8182,5363,13545
2008,TENNESSEE,TN,HICKMAN,47081,PRESIDENT,BARACK OBAMA,DEMOCRAT,3563,4935,8498
2008,TENNESSEE,TN,HOUSTON,47083,PRESIDENT,BARACK OBAMA,DEMOCRAT,1678,1676,3354
2008,TENNESSEE,TN,HUMPHREYS,47085,PRESIDENT,BARACK OBAMA,DEMOCRAT,3600,3980,7580
2008,TENNESSEE,TN,JACKSON,47087,PRESIDENT,BARACK OBAMA,DEMOCRAT,2224,2277,4501
2008,TENNESSEE,TN,JEFFERSON,47089,PRESIDENT,BARACK OBAMA,DEMOCRAT,5178,13354,18532
2008,TENNESSEE,TN,JEFFERSON,47089,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13092,5440,18532
2008,TENNESSEE,TN,JOHNSON,47091,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4621,1970,6591
2008,TENNESSEE,TN,KNOX,47093,PRESIDENT,JOHN MCCAIN,REPUBLICAN,113015,73071,186086
2008,TENNESSEE,TN,LAKE,47095,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1175,1063,2238
2008,TENNESSEE,TN,LAUDERDALE,47097,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4933,4405,9338
2008,TENNESSEE,TN,LAWRENCE,47099,PRESIDENT,BARACK OBAMA,DEMOCRAT,5161,10859,16020
2008,TENNESSEE,TN,LEWIS,47101,PRESIDENT,BARACK OBAMA,DEMOCRAT,1804,3030,4834
2008,TENNESSEE,TN,LINCOLN,47103,PRESIDENT,BARACK OBAMA,DEMOCRAT,3695,9435,13130
2008,TENNESSEE,TN,LOUDON,47105,PRESIDENT,BARACK OBAMA,DEMOCRAT,6058,16126,22184
2008,TENNESSEE,TN,MCMINN,47107,PRESIDENT,BARACK OBAMA,DEMOCRAT,5541,13248,18789
2008,TENNESSEE,TN,MCMINN,47107,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12989,5800,18789
2008,TENNESSEE,TN,MCNAIRY,47109,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7135,3287,10422
2008,TENNESSEE,TN,MACON,47111,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5145,2215,7360
2008,TENNESSEE,TN,MADISON,47113,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23290,20556,43846
2008,TENNESSEE,TN,MARION,47115,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6746,4691,11437
2008,TENNESSEE,TN,MARSHALL,47117,PRESIDENT,BARACK OBAMA,DEMOCRAT,4320,6969,11289
2008,TENNESSEE,TN,MAURY,47119,PRESIDENT,BARACK OBAMA,DEMOCRAT,13058,20709,33767
2008,TENNESSEE,TN,MEIGS,47121,PRESIDENT,BARACK OBAMA,DEMOCRAT,1372,2865,4237
2008,TENNESSEE,TN,MONROE,47123,PRESIDENT,BARACK OBAMA,DEMOCRAT,5053,11724,16777
2008,TENNESSEE,TN,MONTGOMERY,47125,PRESIDENT,BARACK OBAMA,DEMOCRAT,25716,30802,56518
2008,TENNESSEE,TN,MONTGOMERY,47125,PRESIDENT,JOHN MCCAIN,REPUBLICAN,30175,26343,56518
2008,TENNESSEE,TN,MOORE,47127,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2010,942,2952
2008,TENNESSEE,TN,MORGAN,47129,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4717,2105,6822
2008,TENNESSEE,TN,OBION,47131,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8873,4519,13392
2008,TENNESSEE,TN,OVERTON,47133,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4497,3595,8092
2008,TENNESSEE,TN,PERRY,47135,PRESIDENT,BARACK OBAMA,DEMOCRAT,1329,1671,3000
2008,TENNESSEE,TN,PICKETT,47137,PRESIDENT,BARACK OBAMA,DEMOCRAT,854,1817,2671
2008,TENNESSEE,TN,POLK,47139,PRESIDENT,BARACK OBAMA,DEMOCRAT,2124,4377,6501
2008,TENNESSEE,TN,PUTNAM,47141,PRESIDENT,BARACK OBAMA,DEMOCRAT,9739,17577,27316
2008,TENNESSEE,TN,RHEA,47143,PRESIDENT,BARACK OBAMA,DEMOCRAT,2907,8199,11106
2008,TENNESSEE,TN,RHEA,47143,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8042,3064,11106
2008,TENNESSEE,TN,ROANE,47145,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15658,7618,23276
2008,TENNESSEE,TN,ROBERTSON,47147,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17903,9711,27614
2008,TENNESSEE,TN,RUTHERFORD,47149,PRESIDENT,JOHN MCCAIN,REPUBLICAN,59892,41845,101737
2008,TENNESSEE,TN,SCOTT,47151,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4931,1852,6783
2008,TENNESSEE,TN,SEQUATCHIE,47153,PRESIDENT,BARACK OBAMA,DEMOCRAT,1717,3720,5437
2008,TENNESSEE,TN,SEVIER,47155,PRESIDENT,BARACK OBAMA,DEMOCRAT,8604,25337,33941
2008,TENNESSEE,TN,SHELBY,47157,PRESIDENT,BARACK OBAMA,DEMOCRAT,256297,148258,404555
2008,TENNESSEE,TN,SMITH,47159,PRESIDENT,BARACK OBAMA,DEMOCRAT,2992,4749,7741
2008,TENNESSEE,TN,STEWART,47161,PRESIDENT,BARACK OBAMA,DEMOCRAT,2470,3037,5507
2008,TENNESSEE,TN,STEWART,47161,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2956,2551,5507
2008,TENNESSEE,TN,SULLIVAN,47163,PRESIDENT,JOHN MCCAIN,REPUBLICAN,44808,19189,63997
2008,TENNESSEE,TN,SUMNER,47165,PRESIDENT,JOHN MCCAIN,REPUBLICAN,44949,22279,67228
2008,TENNESSEE,TN,TIPTON,47167,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17165,8151,25316
2008,TENNESSEE,TN,TROUSDALE,47169,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1688,1551,3239
2008,TENNESSEE,TN,UNICOI,47171,PRESIDENT,BARACK OBAMA,DEMOCRAT,2107,5116,7223
2008,TENNESSEE,TN,UNION,47173,PRESIDENT,BARACK OBAMA,DEMOCRAT,1829,4570,6399
2008,TENNESSEE,TN,VAN BUREN,47175,PRESIDENT,BARACK OBAMA,DEMOCRAT,849,1357,2206
2008,TENNESSEE,TN,WARREN,47177,PRESIDENT,BARACK OBAMA,DEMOCRAT,5515,8885,14400
2008,TENNESSEE,TN,WASHINGTON,47179,PRESIDENT,BARACK OBAMA,DEMOCRAT,15941,33041,48982
2008,TENNESSEE,TN,WASHINGTON,47179,PRESIDENT,JOHN MCCAIN,REPUBLICAN,32341,16641,48982
2008,TENNESSEE,TN,WAYNE,47181,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4076,1451,5527
2008,TENNESSEE,TN,WEAKLEY,47183,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8855,4835,13690
2008,TENNESSEE,TN,WHITE,47185,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6103,3544,9647
2008,TENNESSEE,TN,WILLIAMSON,47187,PRESIDENT,JOHN MCCAIN,REPUBLICAN,64858,28788,93646
2008,TENNESSEE,TN,WILSON,47189,PRESIDENT,BARACK OBAMA,DEMOCRAT,15886,35273,51159
2008,TEXAS,TX,ANDERSON,48001,PRESIDENT,BARACK OBAMA,DEMOCRAT,4630,12025,16655
2008,TEXAS,TX,ANDREWS,48003,PRESIDENT,BARACK OBAMA,DEMOCRAT,790,3839,4629
2008,TEXAS,TX,ANGELINA,48005,PRESIDENT,BARACK OBAMA,DEMOCRAT,9379,19774,29153
2008,TEXAS,TX,ARANSAS,48007,PRESIDENT,BARACK OBAMA,DEMOCRAT,3006,6772,9778
2008,TEXAS,TX,ARANSAS,48007,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6693,3085,9778
2008,TEXAS,TX,ARCHER,48009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3595,770,4365
2008,TEXAS,TX,ARMSTRONG,48011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,856,134,990
2008,TEXAS,TX,ATASCOSA,48013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5462,4476,9938
2008,TEXAS,TX,AUSTIN,48015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8786,2935,11721
2008,TEXAS,TX,BAILEY,48017,PRESIDENT,BARACK OBAMA,DEMOCRAT,682,1634,2316
2008,TEXAS,TX,BANDERA,48019,PRESIDENT,BARACK OBAMA,DEMOCRAT,2250,7047,9297
2008,TEXAS,TX,BASTROP,48021,PRESIDENT,BARACK OBAMA,DEMOCRAT,11687,14231,25918
2008,TEXAS,TX,BAYLOR,48023,PRESIDENT,BARACK OBAMA,DEMOCRAT,366,1277,1643
2008,TEXAS,TX,BEE,48025,PRESIDENT,BARACK OBAMA,DEMOCRAT,3645,4512,8157
2008,TEXAS,TX,BEE,48025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4471,3686,8157
2008,TEXAS,TX,BELL,48027,PRESIDENT,JOHN MCCAIN,REPUBLICAN,49242,41092,90334
2008,TEXAS,TX,BEXAR,48029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,246275,279440,525715
2008,TEXAS,TX,BLANCO,48031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3418,1521,4939
2008,TEXAS,TX,BORDEN,48033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,316,45,361
2008,TEXAS,TX,BOSQUE,48035,PRESIDENT,BARACK OBAMA,DEMOCRAT,1797,5849,7646
2008,TEXAS,TX,BOWIE,48037,PRESIDENT,BARACK OBAMA,DEMOCRAT,10815,24371,35186
2008,TEXAS,TX,BRAZORIA,48039,PRESIDENT,BARACK OBAMA,DEMOCRAT,36480,68460,104940
2008,TEXAS,TX,BRAZOS,48041,PRESIDENT,BARACK OBAMA,DEMOCRAT,20502,38171,58673
2008,TEXAS,TX,BREWSTER,48043,PRESIDENT,BARACK OBAMA,DEMOCRAT,1970,1930,3900
2008,TEXAS,TX,BREWSTER,48043,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1855,2045,3900
2008,TEXAS,TX,BRISCOE,48045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,617,213,830
2008,TEXAS,TX,BROOKS,48047,PRESIDENT,JOHN MCCAIN,REPUBLICAN,556,1753,2309
2008,TEXAS,TX,BROWN,48049,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12052,2963,15015
2008,TEXAS,TX,BURLESON,48051,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4547,2118,6665
2008,TEXAS,TX,BURNET,48053,PRESIDENT,BARACK OBAMA,DEMOCRAT,4608,12285,16893
2008,TEXAS,TX,CALDWELL,48055,PRESIDENT,BARACK OBAMA,DEMOCRAT,5403,6245,11648
2008,TEXAS,TX,CALHOUN,48057,PRESIDENT,BARACK OBAMA,DEMOCRAT,2729,4150,6879
2008,TEXAS,TX,CALLAHAN,48059,PRESIDENT,BARACK OBAMA,DEMOCRAT,1063,4653,5716
2008,TEXAS,TX,CAMERON,48061,PRESIDENT,BARACK OBAMA,DEMOCRAT,48480,27177,75657
2008,TEXAS,TX,CAMERON,48061,PRESIDENT,JOHN MCCAIN,REPUBLICAN,26671,48986,75657
2008,TEXAS,TX,CAMP,48063,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2798,1769,4567
2008,TEXAS,TX,CARSON,48065,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2548,432,2980
2008,TEXAS,TX,CASS,48067,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8279,3567,11846
2008,TEXAS,TX,CASTRO,48069,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1562,729,2291
2008,TEXAS,TX,CHAMBERS,48071,PRESIDENT,BARACK OBAMA,DEMOCRAT,3188,10104,13292
2008,TEXAS,TX,CHEROKEE,48073,PRESIDENT,BARACK OBAMA,DEMOCRAT,4610,11807,16417
2008,TEXAS,TX,CHILDRESS,48075,PRESIDENT,BARACK OBAMA,DEMOCRAT,497,1799,2296
2008,TEXAS,TX,CLAY,48077,PRESIDENT,BARACK OBAMA,DEMOCRAT,1085,4254,5339
2008,TEXAS,TX,COCHRAN,48079,PRESIDENT,BARACK OBAMA,DEMOCRAT,284,773,1057
2008,TEXAS,TX,COCHRAN,48079,PRESIDENT,JOHN MCCAIN,REPUBLICAN,758,299,1057
2008,TEXAS,TX,COKE,48081,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1252,317,1569
2008,TEXAS,TX,COLEMAN,48083,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3011,691,3702
2008,TEXAS,TX,COLLIN,48085,PRESIDENT,JOHN MCCAIN,REPUBLICAN,184897,111686,296583
2008,TEXAS,TX,COLLINGSWORTH,48087,PRESIDENT,JOHN MCCAIN,REPUBLICAN,943,252,1195
2008,TEXAS,TX,COLORADO,48089,PRESIDENT,BARACK OBAMA,DEMOCRAT,2508,5845,8353
2008,TEXAS,TX,COMAL,48091,PRESIDENT,BARACK OBAMA,DEMOCRAT,12384,35774,48158
2008,TEXAS,TX,COMANCHE,48093,PRESIDENT,BARACK OBAMA,DEMOCRAT,1334,3883,5217
2008,TEXAS,TX,CONCHO,48095,PRESIDENT,BARACK OBAMA,DEMOCRAT,257,820,1077
2008,TEXAS,TX,COOKE,48097,PRESIDENT,BARACK OBAMA,DEMOCRAT,3051,11981,15032
2008,TEXAS,TX,COOKE,48097,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11871,3161,15032
2008,TEXAS,TX,CORYELL,48099,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11550,6782,18332
2008,TEXAS,TX,COTTLE,48101,PRESIDENT,JOHN MCCAIN,REPUBLICAN,509,196,705
2008,TEXAS,TX,CRANE,48103,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1119,335,1454
2008,TEXAS,TX,CROCKETT,48105,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1026,519,1545
2008,TEXAS,TX,CROSBY,48107,PRESIDENT,BARACK OBAMA,DEMOCRAT,684,1230,1914
2008,TEXAS,TX,CULBERSON,48109,PRESIDENT,BARACK OBAMA,DEMOCRAT,492,267,759
2008,TEXAS,TX,DALLAM,48111,PRESIDENT,BARACK OBAMA,DEMOCRAT,302,1287,1589
2008,TEXAS,TX,DALLAS,48113,PRESIDENT,BARACK OBAMA,DEMOCRAT,422989,315474,738463
2008,TEXAS,TX,DAWSON,48115,PRESIDENT,BARACK OBAMA,DEMOCRAT,1152,2944,4096
2008,TEXAS,TX,DAWSON,48115,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2906,1190,4096
2008,TEXAS,TX,DEAF SMITH,48117,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3466,1278,4744
2008,TEXAS,TX,DELTA,48119,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1580,607,2187
2008,TEXAS,TX,DENTON,48121,PRESIDENT,JOHN MCCAIN,REPUBLICAN,149935,93328,243263
2008,TEXAS,TX,DEWITT,48123,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4888,1738,6626
2008,TEXAS,TX,DICKENS,48125,PRESIDENT,BARACK OBAMA,DEMOCRAT,234,738,972
2008,TEXAS,TX,DIMMIT,48127,PRESIDENT,BARACK OBAMA,DEMOCRAT,2692,895,3587
2008,TEXAS,TX,DONLEY,48129,PRESIDENT,BARACK OBAMA,DEMOCRAT,291,1399,1690
2008,TEXAS,TX,DUVAL,48131,PRESIDENT,BARACK OBAMA,DEMOCRAT,3298,1111,4409
2008,TEXAS,TX,EASTLAND,48133,PRESIDENT,BARACK OBAMA,DEMOCRAT,1271,5238,6509
2008,TEXAS,TX,EASTLAND,48133,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5165,1344,6509
2008,TEXAS,TX,ECTOR,48135,PRESIDENT,JOHN MCCAIN,REPUBLICAN,26199,9407,35606
2008,TEXAS,TX,EDWARDS,48137,PRESIDENT,JOHN MCCAIN,REPUBLICAN,673,362,1035
2008,TEXAS,TX,ELLIS,48139,PRESIDENT,JOHN MCCAIN,REPUBLICAN,38078,15775,53853
2008,TEXAS,TX,EL PASO,48141,PRESIDENT,JOHN MCCAIN,REPUBLICAN,61783,123450,185233
2008,TEXAS,TX,ERATH,48143,PRESIDENT,BARACK OBAMA,DEMOCRAT,3128,10891,14019
2008,TEXAS,TX,FALLS,48145,PRESIDENT,BARACK OBAMA,DEMOCRAT,2225,3374,5599
2008,TEXAS,TX,FANNIN,48147,PRESIDENT,BARACK OBAMA,DEMOCRAT,3464,8230,11694
2008,TEXAS,TX,FAYETTE,48149,PRESIDENT,BARACK OBAMA,DEMOCRAT,3014,7700,10714
2008,TEXAS,TX,FISHER,48151,PRESIDENT,BARACK OBAMA,DEMOCRAT,687,1097,1784
2008,TEXAS,TX,FISHER,48151,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1083,701,1784
2008,TEXAS,TX,FLOYD,48153,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1784,737,2521
2008,TEXAS,TX,FOARD,48155,PRESIDENT,JOHN MCCAIN,REPUBLICAN,327,211,538
2008,TEXAS,TX,FORT BEND,48157,PRESIDENT,JOHN MCCAIN,REPUBLICAN,103206,99616,202822
2008,TEXAS,TX,FRANKLIN,48159,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3392,1099,4491
2008,TEXAS,TX,FREESTONE,48161,PRESIDENT,BARACK OBAMA,DEMOCRAT,2034,5254,7288
2008,TEXAS,TX,FRIO,48163,PRESIDENT,BARACK OBAMA,DEMOCRAT,2405,1657,4062
2008,TEXAS,TX,GAINES,48165,PRESIDENT,BARACK OBAMA,DEMOCRAT,650,3417,4067
2008,TEXAS,TX,GALVESTON,48167,PRESIDENT,BARACK OBAMA,DEMOCRAT,41805,63199,105004
2008,TEXAS,TX,GARZA,48169,PRESIDENT,BARACK OBAMA,DEMOCRAT,375,1375,1750
2008,TEXAS,TX,GARZA,48169,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1356,394,1750
2008,TEXAS,TX,GILLESPIE,48171,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9563,2775,12338
2008,TEXAS,TX,GLASSCOCK,48173,PRESIDENT,JOHN MCCAIN,REPUBLICAN,502,55,557
2008,TEXAS,TX,GOLIAD,48175,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2298,1357,3655
2008,TEXAS,TX,GONZALES,48177,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4076,2211,6287
2008,TEXAS,TX,GRAY,48179,PRESIDENT,BARACK OBAMA,DEMOCRAT,1153,6980,8133
2008,TEXAS,TX,GRAYSON,48181,PRESIDENT,BARACK OBAMA,DEMOCRAT,13900,31577,45477
2008,TEXAS,TX,GREGG,48183,PRESIDENT,BARACK OBAMA,DEMOCRAT,13166,29444,42610
2008,TEXAS,TX,GRIMES,48185,PRESIDENT,BARACK OBAMA,DEMOCRAT,2704,5618,8322
2008,TEXAS,TX,GUADALUPE,48187,PRESIDENT,BARACK OBAMA,DEMOCRAT,16156,31305,47461
2008,TEXAS,TX,GUADALUPE,48187,PRESIDENT,JOHN MCCAIN,REPUBLICAN,30869,16592,47461
2008,TEXAS,TX,HALE,48189,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7171,2772,9943
2008,TEXAS,TX,HALL,48191,PRESIDENT,JOHN MCCAIN,REPUBLICAN,930,334,1264
2008,TEXAS,TX,HAMILTON,48193,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2876,902,3778
2008,TEXAS,TX,HANSFORD,48195,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1847,255,2102
2008,TEXAS,TX,HARDEMAN,48197,PRESIDENT,BARACK OBAMA,DEMOCRAT,373,1222,1595
2008,TEXAS,TX,HARDIN,48199,PRESIDENT,BARACK OBAMA,DEMOCRAT,3939,16763,20702
2008,TEXAS,TX,HARRIS,48201,PRESIDENT,BARACK OBAMA,DEMOCRAT,590982,580490,1171472
2008,TEXAS,TX,HARRISON,48203,PRESIDENT,BARACK OBAMA,DEMOCRAT,8887,17271,26158
2008,TEXAS,TX,HARTLEY,48205,PRESIDENT,BARACK OBAMA,DEMOCRAT,250,1735,1985
2008,TEXAS,TX,HARTLEY,48205,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1711,274,1985
2008,TEXAS,TX,HASKELL,48207,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1388,728,2116
2008,TEXAS,TX,HAYS,48209,PRESIDENT,JOHN MCCAIN,REPUBLICAN,29638,29414,59052
2008,TEXAS,TX,HEMPHILL,48211,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1345,225,1570
2008,TEXAS,TX,HENDERSON,48213,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20857,8136,28993
2008,TEXAS,TX,HIDALGO,48215,PRESIDENT,BARACK OBAMA,DEMOCRAT,90261,40523,130784
2008,TEXAS,TX,HILL,48217,PRESIDENT,BARACK OBAMA,DEMOCRAT,3811,9377,13188
2008,TEXAS,TX,HOCKLEY,48219,PRESIDENT,BARACK OBAMA,DEMOCRAT,1797,5848,7645
2008,TEXAS,TX,HOOD,48221,PRESIDENT,BARACK OBAMA,DEMOCRAT,5087,17509,22596
2008,TEXAS,TX,HOPKINS,48223,PRESIDENT,BARACK OBAMA,DEMOCRAT,3530,9389,12919
2008,TEXAS,TX,HOPKINS,48223,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9299,3620,12919
2008,TEXAS,TX,HOUSTON,48225,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5872,2752,8624
2008,TEXAS,TX,HOWARD,48227,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7029,2660,9689
2008,TEXAS,TX,HUDSPETH,48229,PRESIDENT,JOHN MCCAIN,REPUBLICAN,458,440,898
2008,TEXAS,TX,HUNT,48231,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20573,8951,29524
2008,TEXAS,TX,HUTCHINSON,48233,PRESIDENT,BARACK OBAMA,DEMOCRAT,1322,7439,8761
2008,TEXAS,TX,IRION,48235,PRESIDENT,BARACK OBAMA,DEMOCRAT,164,653,817
2008,TEXAS,TX,JACK,48237,PRESIDENT,BARACK OBAMA,DEMOCRAT,470,2553,3023
2008,TEXAS,TX,JACKSON,48239,PRESIDENT,BARACK OBAMA,DEMOCRAT,1301,3756,5057
2008,TEXAS,TX,JASPER,48241,PRESIDENT,BARACK OBAMA,DEMOCRAT,3658,9118,12776
2008,TEXAS,TX,JASPER,48241,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9022,3754,12776
2008,TEXAS,TX,JEFF DAVIS,48243,PRESIDENT,JOHN MCCAIN,REPUBLICAN,749,487,1236
2008,TEXAS,TX,JEFFERSON,48245,PRESIDENT,JOHN MCCAIN,REPUBLICAN,42905,45391,88296
2008,TEXAS,TX,JIM HOGG,48247,PRESIDENT,JOHN MCCAIN,REPUBLICAN,472,1343,1815
2008,TEXAS,TX,JIM WELLS,48249,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4841,6771,11612
2008,TEXAS,TX,JOHNSON,48251,PRESIDENT,BARACK OBAMA,DEMOCRAT,12912,37138,50050
2008,TEXAS,TX,JONES,48253,PRESIDENT,BARACK OBAMA,DEMOCRAT,1528,4280,5808
2008,TEXAS,TX,KARNES,48255,PRESIDENT,BARACK OBAMA,DEMOCRAT,1760,2767,4527
2008,TEXAS,TX,KAUFMAN,48257,PRESIDENT,BARACK OBAMA,DEMOCRAT,11161,23984,35145
2008,TEXAS,TX,KENDALL,48259,PRESIDENT,BARACK OBAMA,DEMOCRAT,3599,13147,16746
2008,TEXAS,TX,KENDALL,48259,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12971,3775,16746
2008,TEXAS,TX,KENEDY,48261,PRESIDENT,JOHN MCCAIN,REPUBLICAN,94,108,202
2008,TEXAS,TX,KENT,48263,PRESIDENT,JOHN MCCAIN,REPUBLICAN,342,106,448
2008,TEXAS,TX,KERR,48265,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16752,5804,22556
2008,TEXAS,TX,KIMBLE,48267,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1487,356,1843
2008,TEXAS,TX,KING,48269,PRESIDENT,BARACK OBAMA,DEMOCRAT,8,155,163
2008,TEXAS,TX,KINNEY,48271,PRESIDENT,BARACK OBAMA,DEMOCRAT,633,918,1551
